Season,Sector,Category,Crop,QueryType,QueryText,KccAns,StateName,DistrictName,BlockName,CreatedOn
0,AGRICULTURE,Others,Others,Market Information,Asked about market report of  ragi.,,KARNATAKA,BELGAUM,BELGAUM,51:50.6
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Pradhan Mantri Kisan Maan Dhan Yojana,,KARNATAKA,BELGAUM,BELGAUM,15:21.2
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about nutrient management in  cotton.,,KARNATAKA,BELGAUM,HUKERI,38:57.6
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about nutrient management in  cotton.,,KARNATAKA,BELGAUM,HUKERI,38:57.7
0,AGRICULTURE,Millets,Maize (Makka),Varieties,Asked about varieties in maize.,,KARNATAKA,BELGAUM,HUKERI,40:21.1
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Pradhan Mantri Kisan Maan Dhan Yojana.,,KARNATAKA,BELGAUM,CHIKODI,54:29.5
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant Protection in cotton,,KARNATAKA,BELGAUM,BELGAUM,07:53.0
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about flower setting in cotton,,KARNATAKA,BELGAUM,BELGAUM,09:33.3
0,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Asked about Plant Protection in Maize,,KARNATAKA,BELGAUM,BYLAHONGAL,20:56.2
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant Protection in cotton,,KARNATAKA,BELGAUM,BYLAHONGAL,22:01.5
0,HORTICULTURE,Vegetables,Onion,Nutrient Management,Asked about nutrient management in onion,,KARNATAKA,BELGAUM,BYLAHONGAL,35:08.4
0,AGRICULTURE,Others,Others,Weather,weather forecast of Belagaum distict and Hukeri taluk,,KARNATAKA,BELGAUM,HUKERI,49:00.5
0,AGRICULTURE,Others,Others,Market Information,Asked about market report of  cocoon.,,KARNATAKA,BELGAUM,RAMDURG,35:03.2
0,AGRICULTURE,Others,Others,Weather,asked about weather report of   Belgaum,,KARNATAKA,BELGAUM,CHIKODI,09:17.6
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Kisan card,,KARNATAKA,BELGAUM,GOKAK,09:41.9
0,AGRICULTURE,Others,Others,Weather,Asked about Weather forecast of district  and  block  athni,,KARNATAKA,BELGAUM,ATHNI,15:08.7
0,AGRICULTURE,Others,Others,Weather,Asked about Weather forecast of district  and  block athni,,KARNATAKA,BELGAUM,ATHNI,15:41.2
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report banana,,KARNATAKA,BELGAUM,RAYBAG,30:45.1
0,AGRICULTURE,Others,Others,Market Information,Asked about apmc number,,KARNATAKA,BELGAUM,RAYBAG,32:17.5
0,AGRICULTURE,Others,Others,Weather,asked about weather report of   Belgaum,,KARNATAKA,BELGAUM,HUKERI,36:37.7
0,AGRICULTURE,Others,Others,Government Schemes,ASKED ABOUT KISAN SAMMAN NIDHI SCHEME,,KARNATAKA,BELGAUM,CHIKODI,47:31.4
0,AGRICULTURE,Others,Others,Market Information,Asked about Market report of bengalgram,,KARNATAKA,BELGAUM,PARASGAD,22:19.2
0,AGRICULTURE,Others,Others,Weather,asked about weather report of   Belgaum,,KARNATAKA,BELGAUM,RAYBAG,31:34.5
0,AGRICULTURE,Others,Others,Weather,weather forecast of district belgaum and  Taluk  athni,,KARNATAKA,BELGAUM,ATHNI,11:33.4
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Asked about Nutrient management in sugarcane,,KARNATAKA,BELGAUM,ATHNI,13:09.2
0,AGRICULTURE,Others,Others,Weather,Asked about weather report of District  BELAGAVI and taluk HUKERI,,KARNATAKA,BELGAUM,HUKERI,28:42.3
0,AGRICULTURE,Others,Others,Weather,Asked about weather report of district -belgaum      block -athani,,KARNATAKA,BELGAUM,ATHNI,49:57.4
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Kisan samman nidhi Yojana,,KARNATAKA,BELGAUM,HUKERI,11:18.7
0,AGRICULTURE,Vegetables,Onion,Market Information,Asked about Market rate of Onion and weather report of gokak,,KARNATAKA,BELGAUM,GOKAK,38:15.9
0,AGRICULTURE,Vegetables,Onion,Market Information,Asked About Market rate of Onion,,KARNATAKA,BELGAUM,RAYBAG,54:59.6
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about Nutrient management in cotton,,KARNATAKA,BELGAUM,HUKERI,23:44.8
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about Nutrient management in cotton,,KARNATAKA,BELGAUM,HUKERI,24:36.9
0,AGRICULTURE,Others,Others,Weather,Asked about Weather of  District Belgaum  and taluk Belgaum,,KARNATAKA,BELGAUM,BYLAHONGAL,39:48.2
0,AGRICULTURE,Others,Others,Training and Exposure Visits,Asked about General information  of Krishimela in Dharawad,,KARNATAKA,BELGAUM,CHIKODI,19:00.0
0,AGRICULTURE,Others,Others,Weather,Asked about Weather Status and Conditions of District  belgavi  and taluk hukeri,,KARNATAKA,BELGAUM,HUKERI,52:49.9
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about nutrient management in cotton,,KARNATAKA,BELGAUM,HUKERI,55:14.9
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Kisan samman nidhi Yojana  application  status,,KARNATAKA,BELGAUM,RAYBAG,55:50.3
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  Belagaum district  and Raybag taluk,,KARNATAKA,BELGAUM,RAYBAG,03:31.5
0,AGRICULTURE,Others,Others,Weather,Asked about Weather of  District  Belgaum and taluk Ramdurga,,KARNATAKA,BELGAUM,RAMDURG,13:56.8
0,AGRICULTURE,Millets,Maize (Makka),"	Plant Protection	",Asked about Plant protection in  Maize,,KARNATAKA,BELGAUM,RAMDURG,17:43.9
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report of ragi,,KARNATAKA,BELGAUM,BELGAUM,26:05.2
0,AGRICULTURE,Others,Others,Government Schemes,Asked about krishi samman nidhi yojana,,KARNATAKA,BELGAUM,RAYBAG,26:24.9
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about Nutrient management in cotton,,KARNATAKA,BELGAUM,CHIKODI,11:16.2
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report maize,,KARNATAKA,BELGAUM,RAMDURG,48:18.9
0,AGRICULTURE,Others,Others,Government Schemes,Asked about PMkisan samman nidhi yojana,,KARNATAKA,BELGAUM,BELGAUM,50:44.5
0,HORTICULTURE,Vegetables,Onion,Nutrient Management,Asked about nutrient management in  onion,,KARNATAKA,BELGAUM,ATHNI,12:35.7
0,AGRICULTURE,Others,,Market Information,Asked about Market Price Report  soyabean,,KARNATAKA,BELGAUM,HUKERI,14:53.5
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	","asked about plant protection in onion,about fungal growth",,KARNATAKA,BELGAUM,ATHNI,17:49.7
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked about sucking pest control in onion,,KARNATAKA,BELGAUM,PARASGAD,39:14.0
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant protection in   cotton,,KARNATAKA,BELGAUM,HUKERI,06:26.7
0,AGRICULTURE,Others,Others,Weather,Asked about weather Condition of Bylahongal,,KARNATAKA,BELGAUM,BYLAHONGAL,27:09.7
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked about Plant protection in   onion,,KARNATAKA,BELGAUM,ATHNI,19:34.3
0,HORTICULTURE,Vegetables,Onion,Nutrient Management,Asked about Nutrient management in onion,,KARNATAKA,BELGAUM,PARASGAD,43:12.4
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked about Plant Protection in  onion,,KARNATAKA,BELGAUM,PARASGAD,43:28.1
0,AGRICULTURE,,,Weather,Weather Status and Conditions of district belgaum and  Taluk  parasgad,,KARNATAKA,BELGAUM,PARASGAD,43:51.8
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Asked about nutrient management in  sugar cane,,KARNATAKA,BELGAUM,RAYBAG,12:12.2
0,AGRICULTURE,Others,Others,Weather,Asked about Weather forecast district name and block name- Chikodi,,KARNATAKA,BELGAUM,CHIKODI,15:37.8
0,AGRICULTURE,Others,Others,Nutrient Management,Asked about nutrient management  in sugarcane,,KARNATAKA,BELGAUM,RAYBAG,32:19.5
0,AGRICULTURE,Sugar and Starch Crops,Sugar Beet,"	Plant Protection	",Asked about Pest management in   sugarcane,,KARNATAKA,BELGAUM,RAYBAG,47:06.4
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Asked about plant protection in sugarcane,,KARNATAKA,BELGAUM,RAYBAG,52:48.6
0,AGRICULTURE,Others,Others,Weather,weather status and conditions of distict and talukhukeri belgaum,,KARNATAKA,BELGAUM,HUKERI,03:13.8
0,AGRICULTURE,Others,Others,Weather,Asked about weather Condition of taluk  Parasgad,,KARNATAKA,BELGAUM,PARASGAD,17:10.8
0,AGRICULTURE,Others,Others,Market Information,Asked about Market report of maize,,KARNATAKA,BELGAUM,BYLAHONGAL,44:13.7
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report of onion,,KARNATAKA,BELGAUM,RAYBAG,06:08.6
0,HORTICULTURE,Vegetables,Amarphophallus (Surankand/Elephant Foot Yam),Government Schemes,Asked about kisan samman nidhi yojana,,KARNATAKA,BELGAUM,CHIKODI,48:10.8
0,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",Asked about Plant Protection in  redgram,,KARNATAKA,BELGAUM,ATHNI,51:32.9
0,AGRICULTURE,Others,Others,Government Schemes,Asked about PM Kisan Samman Nidhi Yojana,,KARNATAKA,BELGAUM,GOKAK,59:59.4
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant Protection in cotton,,KARNATAKA,BELGAUM,HUKERI,18:29.5
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about Nutrient management in  cotton,,KARNATAKA,BELGAUM,HUKERI,19:00.0
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about nutrient management in cotton.,,KARNATAKA,BELGAUM,HUKERI,23:41.2
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",About about plant protection in cotton.,,KARNATAKA,BELGAUM,HUKERI,25:49.8
0,HORTICULTURE,Plantation Crops,Coconut,"	Plant Protection	",Name of the crop coconut & Timeline of the crop 15 year old crop,,KARNATAKA,BELGAUM,ATHNI,34:55.2
0,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Nutrient Management,Name redgram  and Timeline of the crop/Plant is 4 month,,KARNATAKA,BELGAUM,ATHNI,36:10.2
0,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Nutrient Management,Asked about Nutrient management in  redgram,,KARNATAKA,BELGAUM,ATHNI,58:16.5
0,AGRICULTURE,Others,Others,Government Schemes,Asked about status of PMK Samman nidhi Yojana,,KARNATAKA,BELGAUM,CHIKODI,14:45.1
0,AGRICULTURE,Others,Others,Training and Exposure Visits,Asked information about dharwad krishimela,,KARNATAKA,BELGAUM,CHIKODI,44:06.5
0,AGRICULTURE,Others,Others,Weather,Asked about Weather forecast of district belgaum and  block belgaum,,KARNATAKA,BELGAUM,BYLAHONGAL,56:06.5
0,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Asked about Market Price of  black gram,,KARNATAKA,BELGAUM,BELGAUM,13:06.0
0,ANIMAL HUSBANDRY,Animal,Goat,Credit,Asked about animal husbandry.,,KARNATAKA,BELGAUM,GOKAK,22:51.8
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",About about plant protection in sugarcane.,,KARNATAKA,BELGAUM,RAYBAG,29:26.4
0,HORTICULTURE,Fruits,Grape,"	Plant Protection	",Asked about plant protection in grape,,KARNATAKA,BELGAUM,ATHNI,31:45.4
0,HORTICULTURE,Fruits,Grape,Seeds and Planting Material,Asked about varieties of grapes,,KARNATAKA,BELGAUM,ATHNI,39:16.1
0,HORTICULTURE,Fruits,Grape,Seeds and Planting Material,Asked about varieties of grapes,,KARNATAKA,BELGAUM,ATHNI,39:17.4
0,AGRICULTURE,Vegetables,Onion,Market Information,Asked About Market rate of   Onion and Jowar,,KARNATAKA,BELGAUM,RAMDURG,00:28.5
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Kisan samman nidhi Yojana application status,,KARNATAKA,BELGAUM,CHIKODI,07:41.6
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  district  belgaum and ramdurg taluk,,KARNATAKA,BELGAUM,RAMDURG,35:16.1
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  district Belgaum and  taluk Raybag,,KARNATAKA,BELGAUM,RAYBAG,12:57.5
0,AGRICULTURE,Others,Others,Sowing Time and Weather,Asked about plant protection in  sugercane,,KARNATAKA,BELGAUM,RAYBAG,25:19.9
0,AGRICULTURE,Others,Others,Sowing Time and Weather,Asked about nutrient management in,,KARNATAKA,BELGAUM,RAYBAG,26:23.3
0,HORTICULTURE,Fruits,Banana,Cultural Practices,asked about intercropping in banana,,KARNATAKA,BELGAUM,ATHNI,46:30.5
0,AGRICULTURE,,,Market Information,asked about market information messages to their contact number,,KARNATAKA,BELGAUM,ATHNI,47:45.9
0,AGRICULTURE,Vegetables,Onion,Market Information,Asked about Market rate of ONION,,KARNATAKA,BELGAUM,RAYBAG,58:46.9
0,AGRICULTURE,Others,Others,Weather,Asked about Weather  taluk athni,,KARNATAKA,BELGAUM,ATHNI,24:08.9
0,AGRICULTURE,Others,Others,Government Schemes,Asked about pm kisan samman yojana,,KARNATAKA,BELGAUM,RAMDURG,58:30.6
0,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Asked about market rate of Blackgram.,,KARNATAKA,BELGAUM,ATHNI,07:47.8
0,HORTICULTURE,Fruits,Pomegranate,Nutrient Management,Asked about flower drop in pomegranate,,KARNATAKA,BELGAUM,ATHNI,29:43.1
0,AGRICULTURE,Millets,Maize (Makka),Market Information,Asked about market rate of    maize,,KARNATAKA,BELGAUM,CHIKODI,03:38.1
0,HORTICULTURE,Plantation Crops,Jatropha (Ratanjot),Fertilizer Use and Availability,Asked about forest saplings and contact no,,KARNATAKA,BELGAUM,ATHNI,16:20.2
0,AGRICULTURE,Others,Others,Government Schemes,Asked about general information,,KARNATAKA,BELGAUM,ATHNI,19:16.9
0,AGRICULTURE,Others,Others,"	Plant Protection	",Asked about Plant Protection in  sugarcane,,KARNATAKA,BELGAUM,CHIKODI,39:20.1
0,HORTICULTURE,Plantation Crops,Jatropha (Ratanjot),Cultural Practices,asked about growing of any vegetable crops under neem,,KARNATAKA,BELGAUM,GOKAK,59:26.1
0,HORTICULTURE,Plantation Crops,Oil palm,Seeds and Planting Material,asked about crops that can be grown under neem,,KARNATAKA,BELGAUM,GOKAK,08:03.2
0,HORTICULTURE,Vegetables,Tomato,Nutrient Management,Asked about micro nutrient tonic spray for tomato.,,KARNATAKA,BELGAUM,CHIKODI,14:43.5
0,AGRICULTURE,Others,Others,Cultural Practices,asked about which crops can tolerate shade effect,,KARNATAKA,BELGAUM,GOKAK,34:41.6
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",asked about cotton nutrient management,,KARNATAKA,BELGAUM,HUKERI,52:09.5
0,HORTICULTURE,Condiments and Spices,Turmeric,Nutrient Management,Asked about nutrient management in Ginger,,KARNATAKA,BELGAUM,ATHNI,54:10.6
0,AGRICULTURE,Others,Others,Weather,Asked about Weather forecast of district  and  block belgaum,,KARNATAKA,BELGAUM,BYLAHONGAL,08:30.2
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report of maize,,KARNATAKA,BELGAUM,RAYBAG,59:52.0
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report of jaggery,,KARNATAKA,BELGAUM,RAYBAG,02:33.5
0,AGRICULTURE,Others,Others,Market Information,Asked about Market Price Report of ginger,,KARNATAKA,BELGAUM,RAYBAG,03:17.1
0,AGRICULTURE,Others,Others,Crop Insurance,Asked about status of PMK Samman nidhi Yojana,,KARNATAKA,BELGAUM,KHANAPUR,22:59.4
0,AGRICULTURE,Others,Others,Weather,Asked about Weather Status and Conditions of District   and taluk belagavi,,KARNATAKA,BELGAUM,BYLAHONGAL,28:39.1
0,AGRICULTURE,Others,Others,Weather,Weather forecast of Belagaum  district  and Hukeri  taluk,,KARNATAKA,BELGAUM,HUKERI,06:59.7
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about Nutrient management in cotton,,KARNATAKA,BELGAUM,HUKERI,09:23.6
0,AGRICULTURE,Others,Others,Government Schemes,Asked about status of PMK Samman nidhi Yojana,,KARNATAKA,BELGAUM,GOKAK,45:43.7
0,AGRICULTURE,Others,Others,Weather,weather status and conditions of distict and taluk,,KARNATAKA,BELGAUM,ATHNI,17:04.9
0,AGRICULTURE,Others,Others,Government Schemes,ASKED ABOUT KISAN SAMMAN NIDHI SCHEME,,KARNATAKA,BELGAUM,GOKAK,19:29.1
0,AGRICULTURE,Others,Others,Government Schemes,ASKED ABOUT KISAN SAMMAN NIDHI SCHEME,,KARNATAKA,BELGAUM,HUKERI,26:07.9
0,AGRICULTURE,Others,Others,Training and Exposure Visits,Asked about contact number of forestry department contact number,,KARNATAKA,BELGAUM,ATHNI,57:17.2
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  district belgaum and  taluk   gokak,,KARNATAKA,BELGAUM,GOKAK,11:45.9
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about plant protection in cotton,,KARNATAKA,BELGAUM,CHIKODI,24:23.1
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  district belgaum  and  taluk     athini,,KARNATAKA,BELGAUM,ATHNI,38:46.1
0,AGRICULTURE,Others,Others,Weather,Weather forecast of  district  and belgum taluk    raybag,,KARNATAKA,BELGAUM,RAYBAG,04:28.7
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Name of the crop onion& Timeline of the crop  1month old,,KARNATAKA,BELGAUM,PARASGAD,36:10.6
0,HORTICULTURE,Fruits,Grape,Nutrient Management,About about plant protection in  GRAPE,,KARNATAKA,BELGAUM,ATHNI,40:23.7
0,AGRICULTURE,Others,Others,Government Schemes,Asked about PM kisan samman nidhi yojana  application status,,KARNATAKA,BELGAUM,CHIKODI,43:22.2
0,HORTICULTURE,Fruits,Grape,Nutrient Management,Asked about nutrient management in grape,,KARNATAKA,BELGAUM,ATHNI,45:26.7
0,AGRICULTURE,Millets,Maize (Makka),"	Plant Protection	",Asked about Plant Protection in maize,,KARNATAKA,BELGAUM,ATHNI,18:10.3
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,Asked about nutrient management in  cotton,,KARNATAKA,BELGAUM,PARASGAD,21:31.7
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked about Plant protection in  onion,,KARNATAKA,BELGAUM,PARASGAD,24:47.7
0,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Asked general information about application of  fungicide along with nutrients,,KARNATAKA,BELGAUM,PARASGAD,28:06.2
0,AGRICULTURE,Others,Others,Government Schemes,Asked about Kisan samman nidhi Yojana,,KARNATAKA,BELGAUM,ATHNI,31:52.7
0,HORTICULTURE,Flowers,Chrysanthemum,"	Plant Protection	",Asked about Plant Protection in  chrysanthemum,,KARNATAKA,BELGAUM,ATHNI,39:17.9
0,AGRICULTURE,Others,Others,Market Information,Asked about Market rate of blackgram,,KARNATAKA,BELGAUM,BELGAUM,42:12.5
0,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Nutrient Management,Asked about Nutrient management in  SORGHUM,,KARNATAKA,BELGAUM,BELGAUM,10:03.5
0,AGRICULTURE,Others,Others,Weather,Asked about Weather of  District Belgaum and taluk Ramdurg,,KARNATAKA,BELGAUM,RAMDURG,23:08.5
0,AGRICULTURE,Others,Others,Varieties,CALL DISCONNECTED,,KARNATAKA,BELGAUM,CHIKODI,25:22.5
0,HORTICULTURE,Vegetables,Drum Stick,"	Plant Protection	",Asked about plant protection in drumstick,,KARNATAKA,BELGAUM,CHIKODI,29:03.9
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Asked about Plant Protection in COTTON,,KARNATAKA,BELGAUM,GOKAK,32:52.1
0,AGRICULTURE,Others,Others,Credit,Asked about kisan samman nidhi yojana,,KARNATAKA,BELGAUM,ATHNI,54:45.5
0,AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,Asked about Market rate of  soyabean,,KARNATAKA,BELGAUM,HUKERI,10:02.7
0,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Varieties,Asked about varieties of sorghum,,KARNATAKA,BELGAUM,HUKERI,10:53.4
0,AGRICULTURE,Others,Others,Government Schemes,Asked about kisan credit card,,KARNATAKA,BELGAUM,GOKAK,43:20.9
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant Protection in  cotton,,KARNATAKA,BELGAUM,CHIKODI,43:45.2
0,AGRICULTURE,Others,Others,Government Schemes,Asked about general information,,KARNATAKA,BELGAUM,GOKAK,44:35.9
0,AGRICULTURE,Others,Others,Weather,Weather Status and Conditions of district  belgaum and  Taluk  chikodi,,KARNATAKA,BELGAUM,CHIKODI,56:25.2
0,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Asked about Plant Protection in  brinjal,,KARNATAKA,BELGAUM,ATHNI,59:14.2
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Seeds,"Asked about sowing season,varieties, yield and other crop details in Sugarcane.",,KARNATAKA,BELGAUM,ATHNI,21:10.8
0,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Asked about plant protection in  brinjal and onion,,KARNATAKA,BELGAUM,BYLAHONGAL,54:33.2
0,HORTICULTURE,Vegetables,Drum Stick,"	Plant Protection	",Asked about Plant Protection in  drumstick,,KARNATAKA,BELGAUM,HUKERI,03:09.1
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Asked about plant protection in  sugarcane,,KARNATAKA,BELGAUM,CHIKODI,05:07.1
0,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",Asked about Plant Protection in COTTON,,KARNATAKA,BELGAUM,BYLAHONGAL,39:49.0
0,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Asked about plant protection Sugarcane,,KARNATAKA,BELGAUM,BELGAUM,46:42.7
0,AGRICULTURE,Others,Others,Weather,Asked about Weather of  District Belgaum  and taluk Hukeri,,KARNATAKA,BELGAUM,HUKERI,10:05.2
0,AGRICULTURE,Others,Others,Weather,Asked about Weather of  District Belgaum  and taluk Parasgad,,KARNATAKA,BELGAUM,PARASGAD,23:56.0
0,AGRICULTURE,Others,Others,Weather,weather status and conditions of distict and talukathni belgaum,,KARNATAKA,BELGAUM,ATHNI,45:19.7
0,HORTICULTURE,Fruits,Pomegranate,"	Plant Protection	",Asked about nutrient management pomogranate,,KARNATAKA,BELGAUM,ATHNI,53:37.2
0,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Market Information,Asked About Market rate of Green gram.,,KARNATAKA,BELGAUM,BYLAHONGAL,01:14.7
0,AGRICULTURE,Others,Others,Credit,Asked about kisan samman nidhi yojana,,KARNATAKA,BELGAUM,CHIKODI,18:18.8
